,time,day_id,workday,holiday,x,y,occupant_id,height,camera_id
3305432,11:49:12.708000,6,False,False,417,132,131820,1251,cam1
3305549,11:49:16.440000,6,False,False,418,254,108720,1238,cam2
3305725,11:49:21.950000,6,False,False,313,110,111074,1001,cam2
3305755,11:49:22.910000,6,False,False,148,289,131848,1148,cam1
3305856,11:49:25.939000,6,False,False,319,117,111074,1208,cam2
3305859,11:49:26.244000,6,False,False,431,256,108720,1283,cam2
3305864,11:49:26.244000,6,False,False,148,290,131848,1148,cam1
3305887,11:49:26.939000,6,False,False,427,116,111079,1046,cam2
3305895,11:49:27.250000,6,False,False,327,111,111073,1498,cam2
3305901,11:49:27.441000,6,False,False,416,261,108720,1205,cam2
3305945,11:49:28.747000,6,False,False,249,107,111074,1071,cam2
3305963,11:49:29.409000,6,False,False,416,134,131820,1252,cam1
3305989,11:49:30.254000,6,False,False,375,258,110501,1031,cam2
3306072,11:49:33.447000,6,False,False,375,256,110501,1049,cam2
3306127,11:49:35.743000,6,False,False,444,111,111024,1443,cam2
3306132,11:49:35.946000,6,False,False,427,115,111079,1047,cam2
3306149,11:49:36.743000,6,False,False,426,257,108720,1282,cam2
3306165,11:49:37.438000,6,False,False,368,249,110501,1179,cam2
3306252,11:49:40.744000,6,False,False,351,255,110501,1065,cam2
3306281,11:49:41.749000,6,False,False,351,255,110501,1065,cam2
3306363,11:49:44.242000,6,False,False,427,115,111079,1047,cam2
3306428,11:49:46.243000,6,False,False,327,105,111110,1396,cam2
3306453,11:49:47.207000,6,False,False,146,293,131848,1113,cam1
3306466,11:49:47.440000,6,False,False,445,111,111024,1443,cam2
3306473,11:49:47.747000,6,False,False,356,256,110501,1101,cam2
3306565,11:49:50.939000,6,False,False,434,256,108720,1276,cam2
3306605,11:49:52.413000,6,False,False,415,135,131853,1251,cam1
3306626,11:49:52.949000,6,False,False,434,256,108720,1276,cam2
3306671,11:49:54.448000,6,False,False,370,253,110501,1041,cam2
3306704,11:49:55.442000,6,False,False,418,260,108720,1243,cam2
3306718,11:49:55.913000,6,False,False,334,305,131855,974,cam1
3306782,11:49:57.717000,6,False,False,144,294,131848,1105,cam1
3306911,11:50:01.239000,6,False,False,422,256,108720,1274,cam2
3306994,11:50:03.916000,6,False,False,332,305,131855,922,cam1
3307052,11:50:05.741000,6,False,False,427,114,111079,1047,cam2
3307082,11:50:06.747000,6,False,False,373,254,110501,993,cam2
3307102,11:50:07.447000,6,False,False,416,254,108720,1208,cam2
3307129,11:50:08.445000,6,False,False,373,257,110501,1031,cam2
3307192,11:50:10.756000,6,False,False,427,114,111079,1047,cam2
3307204,11:50:11.211000,6,False,False,146,294,131848,1105,cam1
3307271,11:50:13.447000,6,False,False,427,116,111079,1046,cam2
3307301,11:50:14.710000,6,False,False,332,304,131855,922,cam1
3307367,11:50:17.013000,6,False,False,145,295,131848,1096,cam1
3307427,11:50:19.246000,6,False,False,427,115,111079,1047,cam2
3307523,11:50:22.711000,6,False,False,334,303,131855,922,cam1
3307529,11:50:22.911000,6,False,False,416,131,131870,1265,cam1
3307597,11:50:25.216000,6,False,False,146,294,131848,1149,cam1
3307601,11:50:25.241000,6,False,False,444,111,111024,1443,cam2
3307611,11:50:25.467000,6,False,False,444,111,111024,1443,cam2
3307625,11:50:25.960000,6,False,False,369,254,110501,1201,cam2
3307831,11:50:32.920000,6,False,False,336,301,131855,974,cam1
3307845,11:50:33.246000,6,False,False,427,115,111079,1046,cam2
3307874,11:50:34.245000,6,False,False,444,111,111024,1443,cam2
3307889,11:50:34.743000,6,False,False,249,106,111139,1034,cam2
3307936,11:50:36.243000,6,False,False,330,102,111134,1461,cam2
3308019,11:50:39.742000,6,False,False,320,107,111134,1458,cam2
3308064,11:50:41.738000,6,False,False,321,108,111134,1463,cam2
3308074,11:50:42.208000,6,False,False,146,293,131848,1140,cam1
3308172,11:50:46.240000,6,False,False,366,251,110501,1202,cam2
3308267,11:50:50.215000,6,False,False,145,295,131848,1149,cam1
3308286,11:50:50.945000,6,False,False,427,256,111148,1283,cam2
3308294,11:50:51.445000,6,False,False,427,256,111148,1283,cam2
3308435,11:50:57.740000,6,False,False,447,111,111024,1443,cam2
3308482,11:51:00.210000,6,False,False,415,131,131880,1288,cam1
3308596,11:51:05.242000,6,False,False,443,109,111024,1449,cam2
3308597,11:51:05.242000,6,False,False,335,81,111167,1095,cam2
3308657,11:51:07.741000,6,False,False,372,264,110501,1117,cam2
3308671,11:51:08.449000,6,False,False,416,262,111148,1227,cam2
3308785,11:51:15.744000,6,False,False,427,114,111173,1047,cam2
3308808,11:51:16.944000,6,False,False,428,109,111173,1096,cam2
3308911,11:51:23.446000,6,False,False,251,107,111206,1072,cam2
3308915,11:51:23.757000,6,False,False,446,110,111024,1443,cam2
3308985,11:51:26.747000,6,False,False,363,251,110501,1128,cam2
3309017,11:51:27.941000,6,False,False,252,110,111206,1107,cam2
3309042,11:51:28.947000,6,False,False,423,253,111148,1246,cam2
3309198,11:51:36.438000,6,False,False,422,255,111148,1268,cam2
3309254,11:51:39.415000,6,False,False,147,292,131888,1148,cam1
3309292,11:51:41.257000,6,False,False,440,108,111024,1444,cam2
3309322,11:51:42.738000,6,False,False,428,111,111208,1096,cam2
3309328,11:51:42.941000,6,False,False,441,108,111024,1444,cam2
3309333,11:51:43.237000,6,False,False,441,108,111024,1444,cam2
3309343,11:51:43.744000,6,False,False,440,108,111024,1444,cam2
3309356,11:51:44.447000,6,False,False,441,108,111024,1443,cam2
3309397,11:51:46.266000,6,False,False,428,113,111208,1047,cam2
3309432,11:51:47.744000,6,False,False,429,113,111208,1048,cam2
3309450,11:51:48.441000,6,False,False,446,110,111024,1443,cam2
3309470,11:51:49.240000,6,False,False,431,255,111148,1247,cam2
3309579,11:51:53.747000,6,False,False,316,116,111213,1030,cam2
3309658,11:51:56.941000,6,False,False,428,113,111208,1047,cam2
3309678,11:51:57.942000,6,False,False,422,252,111148,1284,cam2
3309741,11:52:00.444000,6,False,False,317,116,111213,1030,cam2
3309823,11:52:03.743000,6,False,False,428,113,111208,1047,cam2
3309847,11:52:04.470000,6,False,False,288,125,25519,1141,cam0
3309866,11:52:05.247000,6,False,False,317,116,111213,1030,cam2
3309904,11:52:06.439000,6,False,False,317,116,111213,1030,cam2
3309937,11:52:07.512000,6,False,False,147,291,131888,1139,cam1
3310017,11:52:10.446000,6,False,False,446,109,111024,1444,cam2
3310034,11:52:10.947000,6,False,False,315,115,111213,1049,cam2
3310072,11:52:12.417000,6,False,False,418,127,131920,1265,cam1
3310157,11:52:15.237000,6,False,False,427,114,111208,1047,cam2
3310463,11:52:27.413000,6,False,False,416,132,131920,1251,cam1
3310465,11:52:27.445000,6,False,False,427,116,111208,1046,cam2
3310558,11:52:31.912000,6,False,False,146,293,131888,1122,cam1
3310705,11:52:40.445000,6,False,False,422,254,111148,1246,cam2
3310709,11:52:40.742000,6,False,False,354,254,110501,1029,cam2
3310762,11:52:43.441000,6,False,False,422,254,111148,1246,cam2
3310770,11:52:43.942000,6,False,False,427,116,111248,1046,cam2
3310778,11:52:44.248000,6,False,False,444,111,111024,1449,cam2
3310791,11:52:44.745000,6,False,False,427,117,111248,1046,cam2
3310872,11:52:47.948000,6,False,False,427,117,111248,1046,cam2
3310881,11:52:48.245000,6,False,False,444,111,111024,1449,cam2
3310913,11:52:49.715000,6,False,False,416,128,131923,1287,cam1
3310923,11:52:49.944000,6,False,False,427,116,111248,1046,cam2
3310978,11:52:52.246000,6,False,False,353,253,110501,1030,cam2
3311056,11:52:55.439000,6,False,False,444,109,111024,1444,cam2
3311101,11:52:57.442000,6,False,False,355,254,110501,1030,cam2
3311133,11:52:58.742000,6,False,False,444,109,111024,1444,cam2
3311145,11:52:59.243000,6,False,False,355,253,110501,1030,cam2
3311192,11:53:01.242000,6,False,False,443,110,111024,1443,cam2
3311339,11:53:07.941000,6,False,False,353,253,110501,1030,cam2
3311349,11:53:08.448000,6,False,False,353,253,110501,1030,cam2
3311358,11:53:08.946000,6,False,False,353,253,110501,1030,cam2
3311359,11:53:08.946000,6,False,False,418,257,111148,1244,cam2
3311398,11:53:11.244000,6,False,False,420,254,111148,1246,cam2
3311488,11:53:15.714000,6,False,False,415,130,131923,1251,cam1
3311610,11:53:21.747000,6,False,False,438,108,111024,1443,cam2
3311807,11:53:31.241000,6,False,False,335,99,111271,1400,cam2
3311848,11:53:32.947000,6,False,False,421,253,111148,1268,cam2
3311860,11:53:33.452000,6,False,False,436,106,111024,1443,cam2
3311900,11:53:35.244000,6,False,False,354,251,110501,1021,cam2
3311930,11:53:36.747000,6,False,False,354,252,110501,982,cam2
3311945,11:53:37.444000,6,False,False,437,106,111024,1444,cam2
3311957,11:53:37.942000,6,False,False,436,106,111024,1443,cam2
3312020,11:53:40.915000,6,False,False,415,130,131923,1251,cam1
3312105,11:53:45.245000,6,False,False,437,107,111024,1443,cam2
3312271,11:53:53.741000,6,False,False,356,251,110501,983,cam2
3312348,11:53:57.714000,6,False,False,337,251,131949,1400,cam1
3312351,11:53:57.744000,6,False,False,354,252,110501,982,cam2
3312469,11:54:03.755000,6,False,False,356,250,110501,984,cam2
3312511,11:54:05.513000,6,False,False,420,135,131923,1289,cam1
3312561,11:54:07.720000,6,False,False,286,138,131949,1579,cam1
3312622,11:54:10.441000,6,False,False,437,106,111024,1443,cam2
3312699,11:54:15.239000,6,False,False,421,252,111148,1246,cam2
3312722,11:54:16.742000,6,False,False,438,107,111024,1443,cam2
3312754,11:54:18.739000,6,False,False,354,252,110501,1011,cam2
3312778,11:54:20.242000,6,False,False,438,107,111024,1443,cam2
3312781,11:54:20.414000,6,False,False,414,132,131923,1243,cam1
3312836,11:54:23.742000,6,False,False,420,254,111148,1231,cam2
3312858,11:54:25.015000,6,False,False,428,127,131923,1356,cam1
3312974,11:54:32.191000,6,False,False,388,105,25532,1465,cam0
3313069,11:54:37.742000,6,False,False,437,106,111024,1444,cam2
3313105,11:54:39.944000,6,False,False,419,253,111148,1209,cam2
3313106,11:54:39.944000,6,False,False,437,106,111024,1443,cam2
3313160,11:54:42.746000,6,False,False,437,106,111024,1444,cam2
3313292,11:54:49.441000,6,False,False,419,255,111148,1208,cam2
3313373,11:54:53.483000,6,False,False,307,106,25546,1442,cam0
3313417,11:54:55.742000,6,False,False,354,252,110501,982,cam2
3313439,11:54:56.743000,6,False,False,354,252,110501,982,cam2
3313449,11:54:57.243000,6,False,False,354,252,110501,982,cam2
3313455,11:54:57.452000,6,False,False,354,252,110501,982,cam2
3313509,11:54:59.747000,6,False,False,421,255,111148,1245,cam2
3313521,11:55:00.244000,6,False,False,315,99,111362,1336,cam2
3313611,11:55:04.712000,6,False,False,441,125,131923,1251,cam1
3313624,11:55:05.241000,6,False,False,354,252,110501,982,cam2
3313646,11:55:06.239000,6,False,False,353,251,110501,1021,cam2
3313695,11:55:08.709000,6,False,False,440,125,131923,1251,cam1
3313743,11:55:10.988000,6,False,False,307,105,25546,1436,cam0
3313835,11:55:15.187000,6,False,False,387,109,25548,1395,cam0
3313838,11:55:15.244000,6,False,False,436,106,111024,1443,cam2
3313861,11:55:16.237000,6,False,False,418,250,111148,1210,cam2
3313865,11:55:16.438000,6,False,False,418,251,111148,1210,cam2
3314036,11:55:22.740000,6,False,False,321,104,111373,1328,cam2
3314056,11:55:23.413000,6,False,False,441,126,131923,1251,cam1
3314081,11:55:24.191000,6,False,False,387,110,25548,1389,cam0
3314147,11:55:26.187000,6,False,False,307,104,25546,1411,cam0
3314282,11:55:30.741000,6,False,False,354,251,110501,1031,cam2
3314312,11:55:31.986000,6,False,False,307,104,25546,1411,cam0
3314378,11:55:34.746000,6,False,False,418,253,111148,1209,cam2
3314412,11:55:36.207000,6,False,False,442,125,131923,1251,cam1
3314413,11:55:36.238000,6,False,False,354,252,110501,1011,cam2
3314470,11:55:38.687000,6,False,False,388,106,25548,1482,cam0
3314568,11:55:44.241000,6,False,False,438,106,111024,1412,cam2
3314573,11:55:44.482000,6,False,False,378,106,25549,1457,cam0
3314585,11:55:45.214000,6,False,False,157,287,131956,1197,cam1
3314714,11:55:52.915000,6,False,False,440,127,131923,1252,cam1
3314720,11:55:53.244000,6,False,False,376,250,110501,1139,cam2
3315059,11:56:13.708000,6,False,False,442,125,131962,1251,cam1
3315073,11:56:14.413000,6,False,False,442,125,131962,1251,cam1
3315150,11:56:18.245000,6,False,False,418,250,111381,1210,cam2
3315195,11:56:20.737000,6,False,False,362,247,110501,1087,cam2
3315200,11:56:20.992000,6,False,False,392,114,25554,1389,cam0
3315243,11:56:23.443000,6,False,False,373,250,110501,1034,cam2
3315254,11:56:23.939000,6,False,False,437,106,111024,1437,cam2
3315266,11:56:24.688000,6,False,False,389,113,25554,1389,cam0
3315458,11:56:33.739000,6,False,False,443,257,111389,1269,cam2
3315492,11:56:35.484000,6,False,False,387,108,25554,1390,cam0
3315613,11:56:41.490000,6,False,False,311,104,25553,1466,cam0
3315619,11:56:41.739000,6,False,False,438,106,111024,1424,cam2
3315633,11:56:42.440000,6,False,False,420,255,111389,1303,cam2
3315651,11:56:43.241000,6,False,False,353,260,110501,1054,cam2
3315656,11:56:43.482000,6,False,False,387,110,25555,1402,cam0
3315767,11:56:48.245000,6,False,False,353,259,110501,1036,cam2
3315794,11:56:49.512000,6,False,False,442,127,132035,1252,cam1
3315804,11:56:49.986000,6,False,False,306,112,25553,1493,cam0
3315865,11:56:52.510000,6,False,False,442,126,132035,1251,cam1
3315918,11:56:54.740000,6,False,False,420,252,111389,1276,cam2
3315932,11:56:55.412000,6,False,False,442,127,132035,1252,cam1
3315951,11:56:56.190000,6,False,False,292,111,25553,1456,cam0
3315985,11:56:57.482000,6,False,False,298,111,25553,1469,cam0
3316094,11:57:02.188000,6,False,False,302,108,25553,1470,cam0
3316282,11:57:10.236000,6,False,False,353,260,110501,1045,cam2
3316355,11:57:13.242000,6,False,False,422,245,111389,1242,cam2
3316461,11:57:17.989000,6,False,False,304,110,25553,1470,cam0
3316467,11:57:18.264000,6,False,False,420,244,111389,1212,cam2
3316488,11:57:19.161000,6,False,False,420,245,111389,1234,cam2
3316541,11:57:21.206000,6,False,False,441,126,132035,1251,cam1
3316647,11:57:25.664000,6,False,False,421,251,111389,1247,cam2
3316814,11:57:32.681000,6,False,False,383,103,25566,1396,cam0
3316902,11:57:36.261000,6,False,False,438,107,111024,1443,cam2
3317052,11:57:43.182000,6,False,False,384,104,25566,1422,cam0
3317101,11:57:45.471000,6,False,False,423,254,111389,1253,cam2
3317102,11:57:45.489000,6,False,False,304,109,25553,1446,cam0
3317190,11:57:49.703000,6,False,False,304,110,25553,1452,cam0
3317221,11:57:51.208000,6,False,False,442,127,132035,1252,cam1
3317243,11:57:52.461000,6,False,False,438,106,111024,1443,cam2
3317255,11:57:52.985000,6,False,False,304,109,25553,1441,cam0
3317460,11:58:01.210000,6,False,False,441,127,132035,1252,cam1
3317546,11:58:03.983000,6,False,False,383,103,25566,1409,cam0
3317593,11:58:05.469000,6,False,False,438,108,111024,1443,cam2
3317629,11:58:06.659000,6,False,False,438,107,111024,1443,cam2
3317632,11:58:06.688000,6,False,False,293,107,25570,1259,cam0
3317656,11:58:07.688000,6,False,False,198,168,25567,1501,cam0
3317674,11:58:08.485000,6,False,False,206,173,25567,1495,cam0
3317775,11:58:12.483000,6,False,False,383,103,25566,1390,cam0
3317791,11:58:13.163000,6,False,False,438,107,111024,1443,cam2
3317804,11:58:13.685000,6,False,False,383,103,25566,1390,cam0
3317905,11:58:18.260000,6,False,False,423,240,111421,946,cam2
3317906,11:58:18.260000,6,False,False,438,107,111024,1443,cam2
3317989,11:58:22.511000,6,False,False,147,298,132136,1061,cam1
3318046,11:58:25.470000,6,False,False,437,106,111024,1437,cam2
3318099,11:58:27.958000,6,False,False,364,218,111425,1542,cam2
3318136,11:58:29.463000,6,False,False,421,256,111389,1289,cam2
3318222,11:58:33.263000,6,False,False,421,256,111389,1282,cam2
3318254,11:58:34.715000,6,False,False,147,297,132146,1078,cam1
3318378,11:58:41.765000,6,False,False,437,105,111024,1412,cam2
3318454,11:58:45.710000,6,False,False,415,130,132035,1315,cam1
3318467,11:58:46.210000,6,False,False,158,302,132178,973,cam1
3318558,11:58:51.188000,6,False,False,421,229,111389,1093,cam2
3318579,11:58:52.161000,6,False,False,424,241,111389,1266,cam2
3318646,11:58:54.909000,6,False,False,147,293,132180,1104,cam1
3318663,11:58:55.662000,6,False,False,438,108,111024,1443,cam2
3318735,11:58:58.956000,6,False,False,420,226,111389,1058,cam2
3318752,11:58:59.705000,6,False,False,151,294,132180,1078,cam1
3318754,11:58:59.760000,6,False,False,438,108,111024,1443,cam2
3318771,11:59:00.664000,6,False,False,438,108,111024,1443,cam2
3318845,11:59:03.762000,6,False,False,438,108,111024,1443,cam2
3319011,11:59:11.988000,6,False,False,296,107,25582,1463,cam0
3319013,11:59:12.169000,6,False,False,428,258,111389,1310,cam2
3319041,11:59:13.465000,6,False,False,438,108,111024,1443,cam2
3319072,11:59:14.687000,6,False,False,196,236,25600,1465,cam0
3319073,11:59:14.706000,6,False,False,411,131,132035,1251,cam1
3319084,11:59:15.186000,6,False,False,194,221,25600,1461,cam0
3319131,11:59:17.183000,6,False,False,299,107,25582,1470,cam0
3319145,11:59:17.718000,6,False,False,148,296,132180,1069,cam1
3319199,11:59:19.956000,6,False,False,428,256,111389,1304,cam2
3319412,11:59:27.964000,6,False,False,428,250,111389,1292,cam2
3319524,11:59:32.211000,6,False,False,411,131,132035,1251,cam1
3319580,11:59:34.204000,6,False,False,411,131,132035,1236,cam1
3319581,11:59:34.460000,6,False,False,424,235,111389,1177,cam2
3319763,11:59:40.513000,6,False,False,147,295,132180,1087,cam1
3319838,11:59:42.990000,6,False,False,296,106,25601,1441,cam0
3319844,11:59:43.213000,6,False,False,411,131,132035,1251,cam1
3319891,11:59:44.911000,6,False,False,411,132,132035,1251,cam1
3319902,11:59:45.208000,6,False,False,337,292,132211,1041,cam1
3319925,11:59:46.010000,6,False,False,411,132,132035,1251,cam1
3319959,11:59:47.169000,6,False,False,425,240,111389,1229,cam2
3320062,11:59:50.462000,6,False,False,438,107,111024,1443,cam2
3320098,11:59:51.705000,6,False,False,412,131,132035,1251,cam1
3320148,11:59:53.411000,6,False,False,148,292,132214,1086,cam1
3320168,11:59:54.164000,6,False,False,424,252,111389,1319,cam2
3320188,11:59:54.959000,6,False,False,438,106,111024,1444,cam2
3320192,11:59:55.009000,6,False,False,333,280,132211,906,cam1
3320193,11:59:55.009000,6,False,False,412,131,132035,1251,cam1
3320306,11:59:59.411000,6,False,False,336,288,132211,875,cam1
3320330,12:00:00.488000,6,False,False,297,105,25601,1422,cam0
3320360,12:00:01.909000,6,False,False,334,286,132211,885,cam1
3320383,12:00:02.913000,6,False,False,334,285,132211,885,cam1
3320396,12:00:03.416000,6,False,False,333,279,132211,917,cam1
3320444,12:00:05.410000,6,False,False,174,255,132218,1459,cam1
3320458,12:00:06.163000,6,False,False,408,267,111389,1661,cam2
3320495,12:00:08.467000,6,False,False,438,106,111024,1444,cam2
3320585,12:00:13.664000,6,False,False,438,105,111024,1425,cam2
3320589,12:00:13.712000,6,False,False,336,298,132211,973,cam1
3320648,12:00:16.708000,6,False,False,411,132,132035,1251,cam1
3320667,12:00:17.960000,6,False,False,380,251,111458,1113,cam2
3320770,12:00:24.184000,6,False,False,222,243,25608,1661,cam0
3320863,12:00:28.203000,6,False,False,411,131,132035,1236,cam1
3320869,12:00:28.488000,6,False,False,345,265,111458,1024,cam2
3320874,12:00:28.686000,6,False,False,194,132,25612,1640,cam0
3321130,12:00:40.161000,6,False,False,345,266,111458,1024,cam2
3321138,12:00:40.490000,6,False,False,195,181,25616,1666,cam0
3321206,12:00:43.966000,6,False,False,345,264,111458,1024,cam2
3321220,12:00:44.458000,6,False,False,345,265,111458,1024,cam2
3321316,12:00:48.910000,6,False,False,411,132,132035,1251,cam1
3321394,12:00:51.956000,6,False,False,431,111,111468,999,cam2
3321411,12:00:52.683000,6,False,False,300,103,25653,1398,cam0
3321477,12:00:55.686000,6,False,False,301,105,25653,1423,cam0
3321489,12:00:56.210000,6,False,False,338,289,132246,1060,cam1
3321564,12:00:59.209000,6,False,False,335,294,132246,1022,cam1
3321570,12:00:59.486000,6,False,False,300,106,25653,1441,cam0
3321581,12:00:59.959000,6,False,False,345,264,111458,1015,cam2
3321667,12:01:02.988000,6,False,False,383,101,25655,1416,cam0
3321671,12:01:03.160000,6,False,False,431,111,111468,999,cam2
3321706,12:01:04.711000,6,False,False,411,133,132035,1236,cam1
3321752,12:01:06.909000,6,False,False,411,132,132035,1221,cam1
3321762,12:01:07.206000,6,False,False,338,299,132246,932,cam1
3321778,12:01:07.955000,6,False,False,345,265,111458,1024,cam2
3321815,12:01:09.689000,6,False,False,300,104,25653,1404,cam0
3321826,12:01:10.186000,6,False,False,383,101,25655,1390,cam0
3321828,12:01:10.207000,6,False,False,334,299,132246,921,cam1
3321844,12:01:10.982000,6,False,False,382,101,25655,1396,cam0
3321875,12:01:12.206000,6,False,False,412,130,132035,1272,cam1
3321916,12:01:13.967000,6,False,False,348,262,111458,978,cam2
3321947,12:01:15.262000,6,False,False,347,265,111458,977,cam2
3321953,12:01:15.489000,6,False,False,379,99,25667,1390,cam0
3321983,12:01:16.761000,6,False,False,346,264,111458,1024,cam2
3321991,12:01:17.186000,6,False,False,378,99,25667,1390,cam0
3322023,12:01:18.489000,6,False,False,377,97,25667,1356,cam0
3322033,12:01:19.161000,6,False,False,346,264,111458,986,cam2
3322045,12:01:19.713000,6,False,False,411,131,132035,1251,cam1
3322051,12:01:19.990000,6,False,False,200,170,25663,1660,cam0
3322100,12:01:22.517000,6,False,False,332,299,132246,921,cam1
3322106,12:01:22.760000,6,False,False,345,263,111458,1024,cam2
3322152,12:01:24.960000,6,False,False,345,265,111458,1024,cam2
3322166,12:01:25.682000,6,False,False,210,247,25663,1637,cam0
3322179,12:01:26.206000,6,False,False,332,299,132246,921,cam1
3322400,12:01:39.510000,6,False,False,413,130,132035,1251,cam1
3322426,12:01:40.955000,6,False,False,429,111,111473,1039,cam2
3322522,12:01:45.962000,6,False,False,343,265,111458,1024,cam2
3322567,12:01:48.205000,6,False,False,409,134,132035,1214,cam1
3322593,12:01:49.487000,6,False,False,298,107,25690,1458,cam0
3322637,12:01:51.409000,6,False,False,334,286,132246,863,cam1
3322687,12:01:53.455000,6,False,False,428,112,111473,1048,cam2
3322721,12:01:54.685000,6,False,False,298,107,25690,1458,cam0
3322744,12:01:55.911000,6,False,False,412,130,132035,1251,cam1
3322769,12:01:56.914000,6,False,False,411,130,132035,1250,cam1
3322776,12:01:57.164000,6,False,False,345,268,111458,1023,cam2
3322898,12:02:02.264000,6,False,False,428,112,111473,1048,cam2
3322923,12:02:03.212000,6,False,False,334,288,132246,864,cam1
3322971,12:02:05.204000,6,False,False,410,134,132035,1251,cam1
3323099,12:02:10.662000,6,False,False,447,115,111495,1050,cam2
3323245,12:02:16.682000,6,False,False,297,106,25690,1441,cam0
3323378,12:02:22.205000,6,False,False,411,135,132035,1251,cam1
3323400,12:02:23.162000,6,False,False,428,110,111473,1048,cam2
3323440,12:02:24.910000,6,False,False,334,298,132246,888,cam1
3323468,12:02:26.014000,6,False,False,330,291,132246,1050,cam1
3323506,12:02:27.660000,6,False,False,428,110,111473,1048,cam2
3323507,12:02:27.660000,6,False,False,346,269,111458,1068,cam2
3323615,12:02:32.988000,6,False,False,297,106,25690,1441,cam0
3323623,12:02:33.511000,6,False,False,411,134,132035,1236,cam1
3323720,12:02:41.178000,6,False,False,297,105,25690,1434,cam0
3323759,12:02:45.262000,6,False,False,345,267,111458,1077,cam2
3323777,12:02:47.509000,6,False,False,411,136,132035,1252,cam1
3323798,12:02:50.207000,6,False,False,411,136,132035,1252,cam1
3323805,12:02:50.963000,6,False,False,345,268,111458,1068,cam2
3323938,12:03:05.463000,6,False,False,428,112,111506,1048,cam2
3324080,12:03:14.486000,6,False,False,299,104,25726,1410,cam0
3324086,12:03:14.959000,6,False,False,428,111,111506,1048,cam2
3324147,12:03:18.681000,6,False,False,298,105,25726,1416,cam0
3324201,12:03:22.184000,6,False,False,300,104,25732,1404,cam0
3324230,12:03:23.964000,6,False,False,429,112,111506,1048,cam2
3324256,12:03:25.458000,6,False,False,367,253,111458,1077,cam2
3324333,12:03:30.666000,6,False,False,428,112,111506,1048,cam2
3324406,12:03:35.465000,6,False,False,428,111,111506,1048,cam2
3324474,12:03:40.732000,6,False,False,419,128,132035,1336,cam1
3324555,12:03:47.262000,6,False,False,365,254,111458,1201,cam2
3324581,12:03:49.460000,6,False,False,363,252,111458,1201,cam2
3324608,12:03:51.685000,6,False,False,509,256,25744,914,cam0
3324636,12:03:53.931000,6,False,False,419,121,132035,1286,cam1
3324672,12:03:56.927000,6,False,False,418,121,132035,1293,cam1
3324746,12:04:05.460000,6,False,False,361,246,111458,1179,cam2
3324857,12:04:23.664000,6,False,False,367,255,111458,1201,cam2
3324883,12:04:29.164000,6,False,False,331,105,111499,1490,cam2
3324889,12:04:30.459000,6,False,False,367,253,111458,1201,cam2
3324898,12:04:32.159000,6,False,False,366,253,111458,1202,cam2
3324928,12:04:39.761000,6,False,False,351,255,111458,1065,cam2
3325004,12:04:53.664000,6,False,False,438,104,111510,1419,cam2
3325081,12:05:02.161000,6,False,False,438,105,111510,1444,cam2
3325133,12:05:06.953000,6,False,False,438,104,111510,1445,cam2
3325389,12:05:23.953000,6,False,False,349,254,111458,1029,cam2
3325390,12:05:23.983000,6,False,False,294,103,25817,1416,cam0
3325451,12:05:28.681000,6,False,False,294,102,25817,1410,cam0
3325470,12:05:30.462000,6,False,False,438,106,111510,1444,cam2
3325487,12:05:31.681000,6,False,False,294,102,25817,1410,cam0
3325538,12:05:35.479000,6,False,False,292,110,25817,1394,cam0
3325539,12:05:35.659000,6,False,False,349,253,111458,1029,cam2
3325587,12:05:38.955000,6,False,False,437,105,111510,1444,cam2
3325611,12:05:40.681000,6,False,False,295,109,25817,1498,cam0
3325651,12:05:43.463000,6,False,False,349,256,111458,1028,cam2
3325674,12:05:45.161000,6,False,False,438,104,111510,1445,cam2
3325730,12:05:49.959000,6,False,False,348,255,111458,1028,cam2
3325736,12:05:50.458000,6,False,False,349,256,111458,1028,cam2
3325760,12:05:52.453000,6,False,False,351,255,111458,1019,cam2
3325832,12:05:58.463000,6,False,False,349,255,111458,1029,cam2
3325891,12:06:03.662000,6,False,False,438,106,111510,1444,cam2
3325923,12:06:07.483000,6,False,False,286,123,25874,1054,cam0
3325929,12:06:07.983000,6,False,False,282,121,25874,856,cam0
3326083,12:06:19.481000,6,False,False,295,103,25879,1441,cam0
3326142,12:06:24.961000,6,False,False,438,106,111510,1444,cam2
3326197,12:06:28.464000,6,False,False,349,255,111458,1028,cam2
3326245,12:06:31.463000,6,False,False,351,256,111458,1000,cam2
3326252,12:06:31.933000,6,False,False,332,290,132319,829,cam1
3326298,12:06:34.758000,6,False,False,349,255,111458,1009,cam2
3326379,12:06:39.733000,6,False,False,333,283,132319,863,cam1
3326409,12:06:41.235000,6,False,False,434,119,132321,1671,cam1
3326425,12:06:42.230000,6,False,False,343,298,132319,974,cam1
3326468,12:06:44.660000,6,False,False,371,253,111458,1077,cam2
3326488,12:06:45.460000,6,False,False,437,106,111554,1444,cam2
3326526,12:06:47.187000,6,False,False,436,106,111554,1444,cam2
3326531,12:06:47.461000,6,False,False,437,105,111554,1444,cam2
3326553,12:06:48.459000,6,False,False,436,105,111554,1444,cam2
3326602,12:06:50.961000,6,False,False,437,106,111554,1444,cam2
3326603,12:06:50.961000,6,False,False,420,252,111544,1304,cam2
3326633,12:06:52.455000,6,False,False,438,106,111554,1444,cam2
