,time,day_id,workday,holiday,x,y,occupant_id,height,camera_id
2545747,10:14:33.758000,4,True,False,227,252,31438,1203,cam0
2545758,10:14:34.229000,4,True,False,359,160,32183,1290,cam1
2545821,10:14:36.256000,4,True,False,294,119,31469,912,cam0
2545857,10:14:37.734000,4,True,False,475,207,44893,1242,cam2
2546009,10:14:44.440000,4,True,False,407,181,44890,1196,cam2
2546045,10:14:46.229000,4,True,False,355,125,32184,1231,cam1
2546106,10:14:48.556000,4,True,False,307,109,31470,1056,cam0
2546212,10:14:52.254000,4,True,False,227,254,31438,1196,cam0
2546307,10:14:55.735000,4,True,False,358,160,32205,1290,cam1
2546354,10:14:57.431000,4,True,False,352,140,32184,1212,cam1
2546372,10:14:58.055000,4,True,False,307,109,31470,1066,cam0
2546602,10:15:06.734000,4,True,False,355,135,32230,1248,cam1
2546635,10:15:07.930000,4,True,False,401,186,44890,1284,cam2
2546704,10:15:10.427000,4,True,False,357,160,32205,1275,cam1
2546731,10:15:11.253000,4,True,False,298,116,31470,934,cam0
2546922,10:15:18.233000,4,True,False,480,209,44898,1195,cam2
2546970,10:15:19.731000,4,True,False,356,160,32205,1275,cam1
2546979,10:15:19.926000,4,True,False,356,160,32205,1282,cam1
2546997,10:15:20.433000,4,True,False,405,178,44890,1237,cam2
2547048,10:15:22.059000,4,True,False,226,253,31438,1234,cam0
2547052,10:15:22.235000,4,True,False,356,160,32205,1282,cam1
2547053,10:15:22.235000,4,True,False,357,134,32230,1226,cam1
2547059,10:15:22.430000,4,True,False,358,138,32230,1219,cam1
2547068,10:15:22.737000,4,True,False,405,178,44890,1237,cam2
2547154,10:15:25.241000,4,True,False,480,209,44898,1195,cam2
2547190,10:15:26.227000,4,True,False,356,167,32230,1136,cam1
2547271,10:15:28.231000,4,True,False,359,140,32237,1172,cam1
2547286,10:15:28.557000,4,True,False,308,110,31473,1093,cam0
2547297,10:15:28.932000,4,True,False,359,141,32237,1173,cam1
2547417,10:15:32.734000,4,True,False,358,141,32237,1173,cam1
2547427,10:15:32.935000,4,True,False,356,160,32205,1282,cam1
2547501,10:15:35.258000,4,True,False,295,119,31470,913,cam0
2547512,10:15:35.753000,4,True,False,226,253,31438,1234,cam0
2547542,10:15:36.755000,4,True,False,293,119,31470,953,cam0
2547587,10:15:38.051000,4,True,False,294,118,31470,923,cam0
2547634,10:15:39.437000,4,True,False,488,207,44900,1180,cam2
2547681,10:15:40.936000,4,True,False,358,116,32239,1245,cam1
2547705,10:15:41.735000,4,True,False,483,209,44900,1195,cam2
2547729,10:15:42.552000,4,True,False,293,120,31473,879,cam0
2547922,10:15:49.442000,4,True,False,484,207,44900,1196,cam2
2547925,10:15:49.554000,4,True,False,226,252,31438,1196,cam0
2547928,10:15:49.733000,4,True,False,359,138,32239,1212,cam1
2547929,10:15:49.733000,4,True,False,358,161,32205,1260,cam1
2548011,10:15:52.657000,4,True,False,359,140,32239,1197,cam1
2548151,10:15:57.653000,4,True,False,357,161,32205,1253,cam1
2548187,10:15:58.952000,4,True,False,361,138,32239,1212,cam1
2548230,10:16:00.448000,4,True,False,356,160,32205,1267,cam1
2548398,10:16:05.736000,4,True,False,407,181,44890,1211,cam2
2548401,10:16:05.757000,4,True,False,274,113,31481,1106,cam0
2548410,10:16:06.054000,4,True,False,235,217,31474,1204,cam0
2548495,10:16:08.762000,4,True,False,286,118,31473,1014,cam0
2548525,10:16:09.737000,4,True,False,408,180,44890,1220,cam2
2548547,10:16:10.432000,4,True,False,408,180,44890,1212,cam2
2548560,10:16:10.756000,4,True,False,242,118,31481,1347,cam0
2548561,10:16:10.756000,4,True,False,227,252,31438,1211,cam0
2548573,10:16:11.239000,4,True,False,481,209,44900,1195,cam2
2548586,10:16:11.558000,4,True,False,227,252,31438,1203,cam0
2548611,10:16:12.392000,4,True,False,357,160,32205,1275,cam1
2548657,10:16:13.651000,4,True,False,357,161,32205,1253,cam1
2548849,10:16:19.449000,4,True,False,359,161,32205,1253,cam1
2548869,10:16:20.156000,4,True,False,359,161,32205,1260,cam1
2548876,10:16:20.436000,4,True,False,481,207,44900,1195,cam2
2548897,10:16:21.259000,4,True,False,241,117,31491,1368,cam0
2548915,10:16:22.064000,4,True,False,241,117,31491,1368,cam0
2549046,10:16:27.451000,4,True,False,358,134,32239,1211,cam1
2549051,10:16:27.732000,4,True,False,401,180,44890,1272,cam2
2549103,10:16:29.937000,4,True,False,401,181,44890,1271,cam2
2549344,10:16:39.147000,4,True,False,353,108,32239,1213,cam1
2549446,10:16:42.759000,4,True,False,229,252,31505,1234,cam0
2549529,10:16:46.060000,4,True,False,295,121,31508,965,cam0
2549547,10:16:46.740000,4,True,False,485,209,44900,1155,cam2
2549780,10:16:53.761000,4,True,False,307,110,31527,1093,cam0
2549784,10:16:53.948000,4,True,False,358,161,32205,1291,cam1
2549807,10:16:54.561000,4,True,False,303,105,31527,1156,cam0
2549888,10:16:57.062000,4,True,False,215,212,31524,1163,cam0
2549898,10:16:57.394000,4,True,False,358,160,32205,1290,cam1
2549939,10:16:58.736000,4,True,False,405,181,44890,1242,cam2
2550012,10:17:00.955000,4,True,False,358,159,32205,1275,cam1
2550126,10:17:04.758000,4,True,False,225,251,31505,1234,cam0
2550128,10:17:04.931000,4,True,False,405,179,44890,1236,cam2
2550144,10:17:05.455000,4,True,False,357,159,32205,1290,cam1
2550166,10:17:06.235000,4,True,False,406,179,44890,1236,cam2
2550199,10:17:07.434000,4,True,False,406,179,44890,1236,cam2
2550281,10:17:10.737000,4,True,False,484,207,44900,1171,cam2
2550319,10:17:12.263000,4,True,False,226,251,31505,1234,cam0
2550402,10:17:15.757000,4,True,False,226,251,31505,1234,cam0
2550433,10:17:17.169000,4,True,False,358,160,32205,1253,cam1
2550464,10:17:18.657000,4,True,False,360,125,32239,1210,cam1
2550480,10:17:19.452000,4,True,False,358,159,32205,1290,cam1
2550624,10:17:26.648000,4,True,False,360,125,32239,1210,cam1
2550730,10:17:30.953000,4,True,False,360,124,32239,1186,cam1
2550751,10:17:31.738000,4,True,False,485,207,44900,1155,cam2
2550804,10:17:33.559000,4,True,False,228,253,31538,1234,cam0
2550951,10:17:38.243000,4,True,False,486,207,44900,1137,cam2
2550998,10:17:39.940000,4,True,False,404,180,44890,1235,cam2
2551030,10:17:41.073000,4,True,False,217,212,31524,1123,cam0
2551077,10:17:42.739000,4,True,False,405,185,44890,1241,cam2
2551260,10:17:48.736000,4,True,False,405,179,44890,1236,cam2
2551328,10:17:50.741000,4,True,False,406,179,44890,1236,cam2
2551460,10:17:54.059000,4,True,False,256,111,31545,1337,cam0
2551565,10:17:56.259000,4,True,False,292,120,31536,984,cam0
2551596,10:17:57.055000,4,True,False,441,135,31548,1612,cam0
2551641,10:17:58.054000,4,True,False,255,110,31545,1330,cam0
2551659,10:17:58.557000,4,True,False,254,110,31545,1337,cam0
2551670,10:17:58.939000,4,True,False,404,181,44890,1250,cam2
2551765,10:18:01.563000,4,True,False,227,253,31538,1211,cam0
2551836,10:18:03.755000,4,True,False,256,112,31545,1337,cam0
2551850,10:18:04.149000,4,True,False,357,159,32205,1275,cam1
2552070,10:18:10.565000,4,True,False,291,120,31536,933,cam0
2552074,10:18:10.735000,4,True,False,485,209,44900,1146,cam2
2552085,10:18:11.061000,4,True,False,292,120,31536,922,cam0
2552101,10:18:11.554000,4,True,False,255,114,31545,1336,cam0
2552206,10:18:14.737000,4,True,False,484,208,44900,1154,cam2
2552314,10:18:18.148000,4,True,False,358,160,32205,1290,cam1
2552631,10:18:28.559000,4,True,False,273,115,31585,1150,cam0
2552655,10:18:29.256000,4,True,False,273,115,31585,1150,cam0
2552916,10:18:37.451000,4,True,False,358,159,32205,1290,cam1
2552917,10:18:37.451000,4,True,False,365,123,32239,1194,cam1
2552933,10:18:37.952000,4,True,False,358,160,32205,1290,cam1
2552943,10:18:38.259000,4,True,False,215,212,31524,1163,cam0
2552946,10:18:38.439000,4,True,False,491,209,44900,1120,cam2
2553107,10:18:43.449000,4,True,False,363,126,32239,1202,cam1
2553192,10:18:46.057000,4,True,False,215,212,31524,1163,cam0
2553278,10:18:48.560000,4,True,False,228,96,31609,1154,cam0
2553338,10:18:50.563000,4,True,False,226,95,31615,1128,cam0
2553430,10:18:53.438000,4,True,False,485,208,44900,1146,cam2
2553524,10:18:56.264000,4,True,False,214,212,31524,1154,cam0
2553711,10:19:02.261000,4,True,False,255,108,31621,1344,cam0
2553715,10:19:02.436000,4,True,False,485,207,44900,1155,cam2
2553727,10:19:02.737000,4,True,False,403,192,44890,1231,cam2
2553736,10:19:02.960000,4,True,False,351,119,32239,1245,cam1
2553796,10:19:04.653000,4,True,False,352,116,32239,1244,cam1
2553804,10:19:04.762000,4,True,False,409,88,31627,1147,cam0
2553912,10:19:07.762000,4,True,False,406,91,31627,1164,cam0
2553999,10:19:10.154000,4,True,False,362,121,32239,1201,cam1
2554387,10:19:20.560000,4,True,False,292,120,31585,912,cam0
2554415,10:19:21.262000,4,True,False,233,221,31524,1033,cam0
2554555,10:19:25.060000,4,True,False,292,120,31585,912,cam0
2554587,10:19:25.934000,4,True,False,404,194,44890,1237,cam2
2554667,10:19:28.057000,4,True,False,224,252,31538,1196,cam0
2554724,10:19:29.431000,4,True,False,286,84,44901,1039,cam2
2554806,10:19:31.454000,4,True,False,360,161,32205,1291,cam1
2554897,10:19:33.764000,4,True,False,223,218,31524,1034,cam0
2554921,10:19:34.438000,4,True,False,484,208,44900,1146,cam2
2554923,10:19:34.438000,4,True,False,405,194,44890,1230,cam2
2554957,10:19:35.255000,4,True,False,406,90,31691,1173,cam0
2554972,10:19:35.562000,4,True,False,407,90,31691,1173,cam0
2555045,10:19:37.150000,4,True,False,351,164,32205,1345,cam1
2555054,10:19:37.259000,4,True,False,294,120,31585,923,cam0
2555195,10:19:40.733000,4,True,False,484,207,44900,1137,cam2
2555246,10:19:42.240000,4,True,False,287,85,44901,1028,cam2
2555252,10:19:42.265000,4,True,False,224,253,31538,1233,cam0
2555311,10:19:44.062000,4,True,False,224,253,31538,1234,cam0
2555318,10:19:44.262000,4,True,False,224,253,31538,1233,cam0
2555331,10:19:44.651000,4,True,False,360,123,32239,1201,cam1
2555411,10:19:47.265000,4,True,False,223,253,31538,1233,cam0
2555414,10:19:47.433000,4,True,False,287,85,44901,1038,cam2
2555465,10:19:49.066000,4,True,False,224,96,31709,1103,cam0
2555509,10:19:50.454000,4,True,False,360,124,32239,1185,cam1
2555515,10:19:50.559000,4,True,False,259,105,31698,1321,cam0
2555522,10:19:50.761000,4,True,False,224,253,31538,1241,cam0
2555545,10:19:51.454000,4,True,False,361,123,32239,1194,cam1
2555555,10:19:51.800000,4,True,False,223,253,31538,1233,cam0
2555615,10:19:53.264000,4,True,False,293,120,31698,912,cam0
2555658,10:19:54.437000,4,True,False,400,186,44904,1270,cam2
2555674,10:19:54.762000,4,True,False,226,217,31524,1096,cam0
2555732,10:19:56.260000,4,True,False,223,253,31538,1233,cam0
2555783,10:19:57.757000,4,True,False,293,119,31698,933,cam0
2555821,10:19:58.759000,4,True,False,227,217,31524,1114,cam0
2555861,10:20:00.061000,4,True,False,293,120,31698,912,cam0
2555870,10:20:00.261000,4,True,False,227,226,31524,1032,cam0
2555882,10:20:00.737000,4,True,False,399,187,44904,1269,cam2
2555883,10:20:00.737000,4,True,False,287,84,44901,998,cam2
2555923,10:20:01.765000,4,True,False,227,226,31524,1033,cam0
2556022,10:20:04.440000,4,True,False,400,186,44904,1269,cam2
2556203,10:20:08.953000,4,True,False,354,162,32205,1364,cam1
2556301,10:20:11.559000,4,True,False,227,96,31744,1162,cam0
2556326,10:20:12.056000,4,True,False,224,95,31744,1093,cam0
2556360,10:20:12.934000,4,True,False,403,194,44904,1230,cam2
2556398,10:20:13.761000,4,True,False,225,96,31744,1111,cam0
2556401,10:20:13.935000,4,True,False,287,83,44901,989,cam2
2556496,10:20:16.557000,4,True,False,227,252,31538,1211,cam0
2556701,10:20:23.439000,4,True,False,401,185,44904,1262,cam2
2556722,10:20:24.151000,4,True,False,361,122,32239,1201,cam1
2556742,10:20:24.939000,4,True,False,401,180,44904,1235,cam2
2556769,10:20:25.930000,4,True,False,401,179,44904,1235,cam2
2556778,10:20:26.236000,4,True,False,485,207,44900,1155,cam2
2556818,10:20:27.758000,4,True,False,227,253,31538,1226,cam0
2556828,10:20:28.234000,4,True,False,485,208,44900,1146,cam2
2556920,10:20:31.556000,4,True,False,231,230,31757,1077,cam0
2556947,10:20:32.502000,4,True,False,227,255,31538,1226,cam0
2556971,10:20:33.454000,4,True,False,355,166,32205,1326,cam1
2557086,10:20:37.239000,4,True,False,485,208,44900,1146,cam2
2557097,10:20:37.559000,4,True,False,225,218,31757,1058,cam0
2557164,10:20:39.654000,4,True,False,355,165,32205,1326,cam1
2557189,10:20:40.457000,4,True,False,286,291,32338,1112,cam1
2557206,10:20:41.054000,4,True,False,294,120,31773,965,cam0
2557279,10:20:43.556000,4,True,False,293,120,31773,965,cam0
2557375,10:20:46.559000,4,True,False,295,122,31773,984,cam0
2557518,10:20:51.491000,4,True,False,355,166,32205,1326,cam1
2557584,10:20:53.652000,4,True,False,364,121,32239,1160,cam1
2557596,10:20:54.067000,4,True,False,221,250,31538,1241,cam0
2557607,10:20:54.431000,4,True,False,484,208,44900,1154,cam2
2557671,10:20:56.457000,4,True,False,355,165,32205,1326,cam1
2557719,10:20:58.057000,4,True,False,219,218,31757,936,cam0
2557820,10:21:01.152000,4,True,False,364,120,32239,1169,cam1
2557852,10:21:02.153000,4,True,False,365,120,32239,1169,cam1
2557855,10:21:02.235000,4,True,False,403,196,44904,1229,cam2
2557886,10:21:03.238000,4,True,False,404,196,44904,1229,cam2
2557896,10:21:03.556000,4,True,False,219,219,31757,936,cam0
2557930,10:21:04.554000,4,True,False,221,251,31538,1256,cam0
2557946,10:21:05.063000,4,True,False,293,120,31773,954,cam0
2558030,10:21:07.738000,4,True,False,401,188,44904,1261,cam2
2558090,10:21:09.557000,4,True,False,251,104,31803,1274,cam0
2558238,10:21:14.262000,4,True,False,251,256,31538,1398,cam0
2558305,10:21:16.740000,4,True,False,485,208,44900,1146,cam2
2558386,10:21:19.936000,4,True,False,400,186,44904,1276,cam2
2558413,10:21:20.981000,4,True,False,399,188,44904,1276,cam2
2558500,10:21:24.761000,4,True,False,293,121,31821,965,cam0
2558517,10:21:25.437000,4,True,False,484,207,44900,1155,cam2
2558547,10:21:26.458000,4,True,False,364,121,32239,1169,cam1
2558684,10:21:33.732000,4,True,False,400,191,44904,1253,cam2
2558769,10:21:39.154000,4,True,False,348,114,32239,1244,cam1
2558791,10:21:40.470000,4,True,False,403,178,44904,1236,cam2
2558807,10:21:41.460000,4,True,False,350,117,32239,1244,cam1
2558862,10:21:44.068000,4,True,False,308,107,31837,1019,cam0
2558864,10:21:44.148000,4,True,False,356,162,32205,1325,cam1
2558904,10:21:45.765000,4,True,False,403,180,44904,1235,cam2
2558917,10:21:46.454000,4,True,False,362,122,32239,1246,cam1
2558919,10:21:46.464000,4,True,False,484,207,44900,1155,cam2
2558996,10:21:49.652000,4,True,False,351,161,32205,1344,cam1
2559020,10:21:50.760000,4,True,False,483,208,44900,1154,cam2
2559054,10:21:52.471000,4,True,False,402,181,44904,1242,cam2
2559065,10:21:52.958000,4,True,False,401,181,44904,1264,cam2
2559068,10:21:53.060000,4,True,False,293,121,31835,965,cam0
2559069,10:21:53.151000,4,True,False,352,160,32205,1325,cam1
2559093,10:21:54.190000,4,True,False,358,138,32239,1212,cam1
2559109,10:21:54.950000,4,True,False,351,160,32205,1344,cam1
2559128,10:21:55.761000,4,True,False,484,207,44900,1155,cam2
2559133,10:21:56.057000,4,True,False,293,121,31835,965,cam0
2559155,10:21:57.151000,4,True,False,353,160,32205,1325,cam1
2559219,10:22:00.451000,4,True,False,352,160,32205,1325,cam1
2559315,10:22:05.652000,4,True,False,361,129,32239,1218,cam1
2559321,10:22:05.960000,4,True,False,403,182,44904,1234,cam2
2559326,10:22:06.459000,4,True,False,403,182,44904,1234,cam2
2559481,10:22:12.651000,4,True,False,348,151,32205,1250,cam1
2559512,10:22:13.766000,4,True,False,403,179,44904,1236,cam2
2559581,10:22:16.257000,4,True,False,483,207,44900,1155,cam2
2559608,10:22:17.155000,4,True,False,350,157,32205,1324,cam1
2559870,10:22:27.650000,4,True,False,283,297,32355,1058,cam1
2560021,10:22:34.088000,4,True,False,235,217,31850,1204,cam0
2560033,10:22:34.574000,4,True,False,233,218,31850,1172,cam0
2560066,10:22:35.953000,4,True,False,349,145,32205,1043,cam1
2560129,10:22:38.699000,4,True,False,403,178,44904,1228,cam2
2560268,10:22:44.966000,4,True,False,404,178,44904,1220,cam2
2560293,10:22:46.256000,4,True,False,404,178,44904,1236,cam2
2560367,10:22:49.967000,4,True,False,403,178,44904,1236,cam2
2560591,10:23:00.452000,4,True,False,346,182,32371,941,cam1
2560603,10:23:00.959000,4,True,False,345,182,32371,910,cam1
2560605,10:23:00.959000,4,True,False,337,155,32205,1106,cam1
2560621,10:23:01.653000,4,True,False,345,182,32371,920,cam1
2560690,10:23:04.962000,4,True,False,349,145,32205,1043,cam1
2560754,10:23:07.958000,4,True,False,364,122,32363,1169,cam1
2560779,10:23:09.156000,4,True,False,337,165,32205,976,cam1
2560885,10:23:13.656000,4,True,False,341,174,32205,1093,cam1
2560935,10:23:16.653000,4,True,False,364,122,32363,1169,cam1
2561161,10:23:26.454000,4,True,False,340,172,32371,932,cam1
2561196,10:23:27.956000,4,True,False,336,155,32393,1133,cam1
2561209,10:23:28.454000,4,True,False,352,159,32371,1311,cam1
2561258,10:23:30.450000,4,True,False,364,122,32363,1136,cam1
2561277,10:23:31.075000,4,True,False,275,117,31871,1182,cam0
2561288,10:23:31.453000,4,True,False,339,152,32393,1061,cam1
2561319,10:23:32.272000,4,True,False,235,227,31868,1078,cam0
2561321,10:23:32.456000,4,True,False,399,189,44904,1268,cam2
2561345,10:23:33.151000,4,True,False,358,158,32371,1383,cam1
2561454,10:23:37.457000,4,True,False,365,122,32363,1129,cam1
2561500,10:23:39.152000,4,True,False,371,164,32371,1495,cam1
2561526,10:23:40.260000,4,True,False,401,186,44904,1269,cam2
2561564,10:23:41.956000,4,True,False,361,124,32410,1178,cam1
2561665,10:23:46.071000,4,True,False,235,227,31868,1078,cam0
2561721,10:23:48.773000,4,True,False,234,227,31868,1060,cam0
2561794,10:23:51.960000,4,True,False,295,104,44908,1424,cam2
2561806,10:23:52.466000,4,True,False,485,209,44910,1145,cam2
2561823,10:23:53.263000,4,True,False,484,208,44910,1154,cam2
2561830,10:23:53.464000,4,True,False,295,104,44908,1417,cam2
2561909,10:23:56.755000,4,True,False,485,208,44910,1146,cam2
2561947,10:23:58.273000,4,True,False,224,219,31868,1240,cam0
2562065,10:24:03.256000,4,True,False,485,207,44910,1120,cam2
2562111,10:24:04.961000,4,True,False,485,207,44910,1137,cam2
2562240,10:24:11.456000,4,True,False,358,114,32410,1208,cam1
2562264,10:24:12.576000,4,True,False,215,213,31868,1240,cam0
2562271,10:24:12.956000,4,True,False,401,186,44904,1277,cam2
2562305,10:24:14.648000,4,True,False,353,119,32410,1245,cam1
2562346,10:24:16.761000,4,True,False,400,187,44904,1269,cam2
2562428,10:24:20.764000,4,True,False,483,207,44910,1155,cam2
2562447,10:24:21.677000,4,True,False,403,186,44904,1247,cam2
2562494,10:24:23.960000,4,True,False,294,107,44908,1448,cam2
2562602,10:24:28.462000,4,True,False,416,185,44904,1235,cam2
2562605,10:24:28.654000,4,True,False,380,293,32422,1044,cam1
2562657,10:24:30.775000,4,True,False,217,215,31868,1240,cam0
2562667,10:24:31.266000,4,True,False,294,107,44908,1454,cam2
2562668,10:24:31.266000,4,True,False,485,207,44910,1137,cam2
2562758,10:24:34.963000,4,True,False,415,186,44904,1235,cam2
2562766,10:24:35.451000,4,True,False,379,292,32422,1073,cam1
2562810,10:24:37.264000,4,True,False,484,207,44910,1146,cam2
2562861,10:24:39.090000,4,True,False,248,254,31886,1334,cam0
2563009,10:24:45.464000,4,True,False,483,207,44910,1155,cam2
2563084,10:24:48.592000,4,True,False,217,252,31886,1269,cam0
2563095,10:24:48.965000,4,True,False,296,103,44908,1412,cam2
2563103,10:24:49.270000,4,True,False,235,215,31888,1204,cam0
2563113,10:24:49.762000,4,True,False,295,102,44908,1399,cam2
2563144,10:24:51.074000,4,True,False,216,253,31886,1262,cam0
2563262,10:24:55.575000,4,True,False,223,217,31888,1210,cam0
2563272,10:24:55.962000,4,True,False,295,101,44908,1393,cam2
2563404,10:25:00.651000,4,True,False,356,124,32410,1209,cam1
2563494,10:25:03.949000,4,True,False,130,296,32435,919,cam1
2563599,10:25:07.757000,4,True,False,406,182,44904,1249,cam2
2563776,10:25:14.774000,4,True,False,215,253,31886,1254,cam0
2563849,10:25:17.459000,4,True,False,353,118,32410,1208,cam1
2563871,10:25:18.195000,4,True,False,408,185,44904,1234,cam2
2563873,10:25:18.195000,4,True,False,484,207,44910,1155,cam2
2563900,10:25:19.276000,4,True,False,226,214,31888,1165,cam0
2564022,10:25:24.465000,4,True,False,295,104,44911,1411,cam2
2564079,10:25:26.777000,4,True,False,214,253,31886,1261,cam0
2564110,10:25:28.082000,4,True,False,215,253,31886,1261,cam0
2564160,10:25:30.256000,4,True,False,295,104,44911,1417,cam2
2564193,10:25:31.580000,4,True,False,217,210,31888,1203,cam0
2564220,10:25:32.756000,4,True,False,295,104,44911,1424,cam2
2564265,10:25:34.582000,4,True,False,215,253,31886,1240,cam0
2564346,10:25:37.776000,4,True,False,217,214,31888,1186,cam0
2564427,10:25:40.761000,4,True,False,295,104,44912,1392,cam2
2564445,10:25:41.280000,4,True,False,219,212,31888,1195,cam0
2564464,10:25:41.957000,4,True,False,355,116,32410,1208,cam1
2564558,10:25:45.274000,4,True,False,217,253,31886,1262,cam0
2564579,10:25:46.071000,4,True,False,217,214,31888,1195,cam0
2564585,10:25:46.271000,4,True,False,217,214,31888,1186,cam0
2564586,10:25:46.271000,4,True,False,293,120,31895,901,cam0
2564671,10:25:49.578000,4,True,False,218,215,31888,1171,cam0
2565020,10:26:04.779000,4,True,False,218,216,31888,1163,cam0
2565047,10:26:06.151000,4,True,False,364,118,32410,1127,cam1
2565139,10:26:10.755000,4,True,False,410,185,44904,1242,cam2
2565231,10:26:15.965000,4,True,False,484,207,44910,1155,cam2
2565267,10:26:18.256000,4,True,False,414,185,44904,1235,cam2
2565295,10:26:19.961000,4,True,False,414,187,44904,1234,cam2
2565305,10:26:20.762000,4,True,False,482,209,44915,1235,cam2
2565403,10:26:25.777000,4,True,False,215,253,31900,1240,cam0
2565665,10:26:36.955000,4,True,False,364,121,32410,1177,cam1
2565703,10:26:38.267000,4,True,False,297,104,44921,1405,cam2
2565769,10:26:40.575000,4,True,False,219,216,31888,1163,cam0
2565793,10:26:41.488000,4,True,False,218,216,31888,1163,cam0
2565794,10:26:41.488000,4,True,False,222,251,31900,1248,cam0
2565805,10:26:41.954000,4,True,False,389,300,32452,1016,cam1
2565888,10:26:44.965000,4,True,False,472,204,44915,1027,cam2
2565961,10:26:47.572000,4,True,False,220,216,31888,1163,cam0
2566011,10:26:49.273000,4,True,False,218,216,31888,1163,cam0
2566052,10:26:50.779000,4,True,False,219,216,31888,1163,cam0
2566057,10:26:50.962000,4,True,False,294,107,44921,1423,cam2
2566060,10:26:51.010000,4,True,False,219,216,31888,1163,cam0
2566103,10:26:52.649000,4,True,False,383,292,32458,1073,cam1
2566115,10:26:53.077000,4,True,False,219,216,31888,1163,cam0
2566150,10:26:54.284000,4,True,False,219,252,31900,1233,cam0
2566181,10:26:55.448000,4,True,False,363,124,32410,1161,cam1
2566221,10:26:56.805000,4,True,False,219,216,31888,1163,cam0
2566228,10:26:57.078000,4,True,False,220,252,31900,1233,cam0
2566249,10:26:57.775000,4,True,False,219,216,31888,1163,cam0
2566281,10:26:58.958000,4,True,False,306,104,44921,1160,cam2
2566381,10:27:02.756000,4,True,False,469,204,44915,1065,cam2
2566478,10:27:06.772000,4,True,False,230,255,31900,1180,cam0
2566496,10:27:07.574000,4,True,False,218,216,31888,1163,cam0
2566575,10:27:10.949000,4,True,False,363,124,32410,1129,cam1
2566596,10:27:11.758000,4,True,False,471,204,44915,1026,cam2
2566724,10:27:16.575000,4,True,False,219,216,31888,1163,cam0
2566775,10:27:18.263000,4,True,False,474,207,44915,1234,cam2
2566812,10:27:19.279000,4,True,False,268,109,31906,1061,cam0
2566875,10:27:21.073000,4,True,False,290,120,31923,954,cam0
2566993,10:27:24.161000,4,True,False,384,287,32476,1117,cam1
2567134,10:27:28.456000,4,True,False,375,287,32476,1116,cam1
2567140,10:27:28.575000,4,True,False,287,121,31902,1574,cam0
2567174,10:27:29.657000,4,True,False,358,124,32410,1209,cam1
2567189,10:27:30.072000,4,True,False,258,109,31906,1266,cam0
2567222,10:27:30.962000,4,True,False,399,187,44904,1306,cam2
2567260,10:27:32.071000,4,True,False,258,109,31906,1266,cam0
2567340,10:27:34.282000,4,True,False,219,214,31888,1163,cam0
2567358,10:27:34.775000,4,True,False,258,109,31906,1266,cam0
2567367,10:27:35.080000,4,True,False,257,110,31906,1258,cam0
2567377,10:27:35.279000,4,True,False,288,123,31902,1578,cam0
2567540,10:27:39.962000,4,True,False,471,204,44915,1074,cam2
2567573,10:27:40.952000,4,True,False,344,161,32494,1338,cam1
2567683,10:27:43.957000,4,True,False,355,120,32410,1208,cam1
2567737,10:27:45.458000,4,True,False,356,117,32410,1222,cam1
2567770,10:27:46.280000,4,True,False,218,215,31888,1163,cam0
2567783,10:27:46.656000,4,True,False,345,161,32494,1338,cam1
2567991,10:27:52.779000,4,True,False,237,218,31888,1165,cam0
2568055,10:27:55.158000,4,True,False,355,160,32494,1297,cam1
2568065,10:27:55.579000,4,True,False,253,107,31906,1338,cam0
2568179,10:28:00.281000,4,True,False,253,107,31906,1338,cam0
2568242,10:28:02.576000,4,True,False,253,107,31906,1338,cam0
2568247,10:28:02.776000,4,True,False,253,107,31906,1338,cam0
2568250,10:28:02.956000,4,True,False,356,127,32410,1210,cam1
2568428,10:28:09.160000,4,True,False,339,120,32410,1208,cam1
2568443,10:28:09.653000,4,True,False,352,159,32494,1290,cam1
2568521,10:28:12.286000,4,True,False,228,219,31963,1203,cam0
2568642,10:28:16.576000,4,True,False,220,218,31963,1171,cam0
2568710,10:28:18.963000,4,True,False,470,204,44915,1046,cam2
2568732,10:28:19.784000,4,True,False,253,107,31906,1338,cam0
2568809,10:28:22.266000,4,True,False,470,204,44915,1065,cam2
2568834,10:28:22.959000,4,True,False,470,204,44915,1065,cam2
2568881,10:28:24.461000,4,True,False,469,204,44915,1083,cam2
2569010,10:28:28.654000,4,True,False,356,125,32410,1210,cam1
2569052,10:28:29.956000,4,True,False,352,160,32494,1290,cam1
2569062,10:28:30.257000,4,True,False,470,204,44915,1045,cam2
2569129,10:28:32.290000,4,True,False,230,254,31900,1211,cam0
2569137,10:28:32.570000,4,True,False,230,254,31900,1218,cam0
2569195,10:28:34.450000,4,True,False,345,111,32524,927,cam1
2569207,10:28:34.817000,4,True,False,242,73,32008,1065,cam0
2569294,10:28:38.158000,4,True,False,355,135,32410,1179,cam1
2569304,10:28:38.571000,4,True,False,230,255,31900,1226,cam0
2569306,10:28:38.656000,4,True,False,353,161,32494,1290,cam1
2569382,10:28:42.073000,4,True,False,231,254,31900,1211,cam0
2569468,10:28:45.276000,4,True,False,239,85,32023,965,cam0
2569516,10:28:47.078000,4,True,False,247,119,32023,1340,cam0
2569572,10:28:48.777000,4,True,False,248,119,32023,1334,cam0
2569592,10:28:49.466000,4,True,False,470,204,44915,1045,cam2
2569608,10:28:50.077000,4,True,False,247,120,32023,1340,cam0
