entry,time,day_id,workday,holiday,x,y,occupant_id,height,camera_id
1204034,09:24:29.494000,2,True,False,231,259,15507,1115,cam0
1204080,09:24:30.792000,2,True,False,231,259,15507,1115,cam0
1204414,09:24:39.148000,2,True,False,360,124,13518,1209,cam1
1204416,09:24:39.224000,2,True,False,415,119,27201,1153,cam2
1204468,09:24:40.804000,2,True,False,231,259,15507,1115,cam0
1204523,09:24:42.726000,2,True,False,415,119,27201,1153,cam2
1204554,09:24:44.019000,2,True,False,415,120,27201,1144,cam2
1204637,09:24:47.493000,2,True,False,237,234,15473,1145,cam0
1204657,09:24:48.224000,2,True,False,479,126,27265,892,cam2
1204793,09:24:53.993000,2,True,False,237,233,15473,1162,cam0
1204806,09:24:54.523000,2,True,False,296,100,27493,1394,cam2
1204841,09:24:55.718000,2,True,False,247,109,27499,1533,cam2
1204889,09:24:57.299000,2,True,False,229,259,15544,1115,cam0
1204892,09:24:57.427000,2,True,False,481,126,27265,892,cam2
1204906,09:24:57.951000,2,True,False,417,141,13650,1135,cam1
1204922,09:24:58.491000,2,True,False,230,259,15544,1115,cam0
1204970,09:24:59.993000,2,True,False,238,217,15473,1181,cam0
1205116,09:25:05.451000,2,True,False,422,141,13650,1253,cam1
1205238,09:25:09.297000,2,True,False,406,100,15597,1426,cam0
1205257,09:25:09.953000,2,True,False,359,124,13662,1201,cam1
1205277,09:25:10.426000,2,True,False,250,109,27518,1533,cam2
1205320,09:25:11.651000,2,True,False,420,142,13650,1216,cam1
1205350,09:25:12.654000,2,True,False,420,142,13650,1223,cam1
1205397,09:25:14.025000,2,True,False,411,122,27201,1219,cam2
1205436,09:25:15.245000,2,True,False,415,110,27538,1500,cam2
1205498,09:25:17.451000,2,True,False,359,123,13662,1193,cam1
1205543,09:25:18.723000,2,True,False,294,103,27514,1424,cam2
1205560,09:25:19.298000,2,True,False,427,107,15613,1533,cam0
1205599,09:25:20.526000,2,True,False,294,104,27514,1424,cam2
1205726,09:25:24.951000,2,True,False,420,142,13650,1223,cam1
1205754,09:25:25.794000,2,True,False,231,259,15544,1072,cam0
1205793,09:25:27.523000,2,True,False,416,118,27201,1137,cam2
1205801,09:25:27.794000,2,True,False,402,107,15637,1489,cam0
1205863,09:25:30.158000,2,True,False,357,125,13676,1210,cam1
1205892,09:25:31.156000,2,True,False,420,142,13650,1216,cam1
1205908,09:25:31.726000,2,True,False,480,126,27265,903,cam2
1206066,09:25:36.527000,2,True,False,429,106,27547,1449,cam2
1206081,09:25:36.989000,2,True,False,229,260,15544,1079,cam0
1206131,09:25:38.295000,2,True,False,230,259,15544,1097,cam0
1206242,09:25:41.993000,2,True,False,237,218,15645,1173,cam0
1206343,09:25:45.519000,2,True,False,301,113,27580,1487,cam2
1206410,09:25:48.490000,2,True,False,237,219,15645,1172,cam0
1206412,09:25:48.490000,2,True,False,230,260,15544,1115,cam0
1206434,09:25:49.525000,2,True,False,416,118,27201,1128,cam2
1206447,09:25:50.225000,2,True,False,416,117,27201,1137,cam2
1206526,09:25:54.491000,2,True,False,234,223,15645,1187,cam0
1206673,09:26:01.931000,2,True,False,302,112,27580,1494,cam2
1206701,09:26:03.291000,2,True,False,237,222,15645,1203,cam0
1206752,09:26:05.791000,2,True,False,434,117,15647,1589,cam0
1206775,09:26:06.925000,2,True,False,301,113,27580,1482,cam2
1206795,09:26:07.990000,2,True,False,237,221,15645,1204,cam0
1206889,09:26:12.497000,2,True,False,382,109,15660,1166,cam0
1206894,09:26:12.725000,2,True,False,416,120,27599,1136,cam2
1206968,09:26:14.953000,2,True,False,420,142,13678,1216,cam1
1206971,09:26:14.994000,2,True,False,224,259,15661,1155,cam0
1207076,09:26:17.717000,2,True,False,297,110,27580,1422,cam2
1207108,09:26:18.527000,2,True,False,250,109,27607,1532,cam2
1207144,09:26:19.526000,2,True,False,301,111,27580,1453,cam2
1207167,09:26:20.218000,2,True,False,416,118,27599,1137,cam2
1207217,09:26:21.524000,2,True,False,137,106,27614,1037,cam2
1207221,09:26:21.524000,2,True,False,250,109,27607,1532,cam2
1207301,09:26:23.425000,2,True,False,299,112,27580,1464,cam2
1207324,09:26:23.993000,2,True,False,383,108,15664,1130,cam0
1207449,09:26:27.518000,2,True,False,250,109,27607,1532,cam2
1207451,09:26:27.650000,2,True,False,358,126,13686,1170,cam1
1207630,09:26:33.655000,2,True,False,356,125,13686,1201,cam1
1207641,09:26:33.990000,2,True,False,238,233,15645,1162,cam0
1207712,09:26:36.491000,2,True,False,223,264,15661,1154,cam0
1207726,09:26:37.018000,2,True,False,300,106,27580,1461,cam2
1207768,09:26:38.951000,2,True,False,358,126,13686,1178,cam1
1207785,09:26:39.654000,2,True,False,358,126,13686,1170,cam1
1207786,09:26:39.722000,2,True,False,415,120,27599,1144,cam2
1207817,09:26:40.997000,2,True,False,227,261,15661,1155,cam0
1207822,09:26:41.219000,2,True,False,295,104,27580,1424,cam2
1207900,09:26:43.928000,2,True,False,248,108,27681,1533,cam2
1207921,09:26:44.655000,2,True,False,420,142,13700,1216,cam1
1207993,09:26:46.724000,2,True,False,248,108,27681,1533,cam2
1208103,09:26:49.791000,2,True,False,435,114,15676,1521,cam0
1208143,09:26:50.993000,2,True,False,239,233,15645,1162,cam0
1208174,09:26:51.795000,2,True,False,226,258,15661,1147,cam0
1208275,09:26:54.293000,2,True,False,435,115,15676,1559,cam0
1208278,09:26:54.500000,2,True,False,180,255,15695,1197,cam0
1208317,09:26:55.495000,2,True,False,436,115,15676,1554,cam0
1208338,09:26:56.028000,2,True,False,248,108,27681,1527,cam2
1208355,09:26:56.497000,2,True,False,227,256,15661,1156,cam0
1208441,09:26:58.955000,2,True,False,355,123,13686,1238,cam1
1208667,09:27:05.955000,2,True,False,357,126,13686,1210,cam1
1208692,09:27:06.719000,2,True,False,416,121,27599,1090,cam2
1208727,09:27:07.970000,2,True,False,363,130,13686,1130,cam1
1208743,09:27:08.466000,2,True,False,364,128,13686,1130,cam1
1208744,09:27:08.492000,2,True,False,241,227,15645,1164,cam0
1208758,09:27:09.024000,2,True,False,295,104,27580,1424,cam2
1208828,09:27:11.795000,2,True,False,219,258,15661,1186,cam0
1208857,09:27:12.792000,2,True,False,394,117,15731,1548,cam0
1208892,09:27:13.952000,2,True,False,364,128,13686,1146,cam1
1208939,09:27:15.295000,2,True,False,385,105,15731,1511,cam0
1208944,09:27:15.493000,2,True,False,192,165,15733,1591,cam0
1208953,09:27:15.798000,2,True,False,193,161,15733,1582,cam0
1209044,09:27:18.720000,2,True,False,416,121,27599,1043,cam2
1209125,09:27:20.952000,2,True,False,348,126,13686,1238,cam1
1209157,09:27:21.521000,2,True,False,248,107,27699,1533,cam2
1209191,09:27:22.450000,2,True,False,425,140,13700,1282,cam1
1209223,09:27:23.220000,2,True,False,248,108,27706,1533,cam2
1209295,09:27:24.996000,2,True,False,222,257,15661,1194,cam0
1209317,09:27:25.651000,2,True,False,421,141,13700,1223,cam1
1209340,09:27:26.297000,2,True,False,401,117,15738,959,cam0
1209604,09:27:33.296000,2,True,False,223,258,15661,1179,cam0
1209702,09:27:35.991000,2,True,False,241,229,15645,1164,cam0
1209751,09:27:37.293000,2,True,False,429,106,15751,1396,cam0
1209760,09:27:37.526000,2,True,False,296,105,27580,1442,cam2
1209790,09:27:38.457000,2,True,False,358,126,13686,1178,cam1
1209804,09:27:38.798000,2,True,False,224,259,15661,1155,cam0
1209866,09:27:40.498000,2,True,False,241,229,15645,1164,cam0
1209995,09:27:44.300000,2,True,False,241,229,15645,1164,cam0
1210001,09:27:44.513000,2,True,False,229,261,15661,1156,cam0
1210060,09:27:46.492000,2,True,False,431,104,15751,1362,cam0
1210096,09:27:47.949000,2,True,False,358,126,13686,1178,cam1
1210251,09:27:52.931000,2,True,False,416,121,27702,1091,cam2
1210286,09:27:53.955000,2,True,False,357,125,13686,1210,cam1
1210295,09:27:54.298000,2,True,False,241,229,15645,1164,cam0
1210305,09:27:54.524000,2,True,False,416,121,27702,1090,cam2
1210318,09:27:54.994000,2,True,False,228,259,15661,1156,cam0
1210348,09:27:55.942000,2,True,False,298,102,27733,1393,cam2
1210354,09:27:56.153000,2,True,False,408,141,13700,1207,cam1
1210383,09:27:57.017000,2,True,False,298,102,27733,1393,cam2
1210425,09:27:58.495000,2,True,False,403,101,15795,1425,cam0
1210447,09:27:59.155000,2,True,False,358,125,13686,1193,cam1
1210466,09:27:59.806000,2,True,False,215,259,15661,1154,cam0
1210568,09:28:03.222000,2,True,False,299,102,27733,1393,cam2
1210597,09:28:03.994000,2,True,False,217,259,15661,1154,cam0
1210632,09:28:05.158000,2,True,False,335,304,13722,932,cam1
1210710,09:28:07.716000,2,True,False,299,104,27733,1425,cam2
1210715,09:28:07.996000,2,True,False,397,107,15799,1521,cam0
1210758,09:28:09.290000,2,True,False,390,111,15799,1498,cam0
1210770,09:28:09.653000,2,True,False,359,126,13686,1170,cam1
1210816,09:28:10.991000,2,True,False,231,260,15661,1115,cam0
1211001,09:28:17.457000,2,True,False,418,138,13700,1216,cam1
1211029,09:28:18.458000,2,True,False,418,138,13700,1223,cam1
1211043,09:28:18.954000,2,True,False,418,138,13700,1223,cam1
1211140,09:28:22.295000,2,True,False,401,101,15802,1456,cam0
1211209,09:28:25.219000,2,True,False,301,107,27733,1454,cam2
1211226,09:28:25.993000,2,True,False,239,229,15645,1163,cam0
1211236,09:28:26.291000,2,True,False,404,102,15802,1443,cam0
1211319,09:28:29.521000,2,True,False,300,101,27733,1419,cam2
1211369,09:28:31.457000,2,True,False,359,124,13686,1169,cam1
1211457,09:28:34.794000,2,True,False,233,261,15661,1071,cam0
1211461,09:28:34.993000,2,True,False,233,261,15661,1071,cam0
1211487,09:28:35.795000,2,True,False,172,243,15806,1084,cam0
1211550,09:28:37.925000,2,True,False,435,117,27751,1529,cam2
1211573,09:28:38.722000,2,True,False,296,103,27765,1411,cam2
1211591,09:28:39.297000,2,True,False,239,231,15645,1163,cam0
1211677,09:28:41.802000,2,True,False,172,248,15806,1065,cam0
1211730,09:28:43.717000,2,True,False,416,121,27702,1081,cam2
1211761,09:28:44.657000,2,True,False,359,126,13686,1170,cam1
1211848,09:28:47.018000,2,True,False,435,105,27781,1468,cam2
1211954,09:28:50.018000,2,True,False,417,121,27702,1071,cam2
1211976,09:28:50.723000,2,True,False,301,103,27765,1425,cam2
1211988,09:28:51.189000,2,True,False,418,138,13733,1237,cam1
1212114,09:28:55.018000,2,True,False,251,112,27772,1537,cam2
1212210,09:28:58.301000,2,True,False,242,230,15645,1122,cam0
1212233,09:28:59.293000,2,True,False,186,172,15850,1349,cam0
1212247,09:28:59.926000,2,True,False,299,103,27765,1425,cam2
1212294,09:29:01.502000,2,True,False,180,190,15853,1194,cam0
1212327,09:29:02.794000,2,True,False,179,191,15853,1186,cam0
1212405,09:29:05.791000,2,True,False,240,231,15645,1146,cam0
1212409,09:29:05.955000,2,True,False,359,126,13686,1170,cam1
1212480,09:29:08.994000,2,True,False,235,259,15661,1072,cam0
1212569,09:29:12.001000,2,True,False,235,259,15661,1072,cam0
1212588,09:29:12.496000,2,True,False,198,160,15872,1769,cam0
1212674,09:29:15.656000,2,True,False,359,124,13686,1169,cam1
1212762,09:29:17.993000,2,True,False,170,215,15853,1072,cam0
1212845,09:29:20.494000,2,True,False,402,102,15892,1456,cam0
1212874,09:29:21.292000,2,True,False,166,216,15853,1195,cam0
1213065,09:29:27.024000,2,True,False,299,104,27765,1424,cam2
1213089,09:29:27.792000,2,True,False,205,148,15896,1715,cam0
1213098,09:29:28.019000,2,True,False,247,108,27807,1533,cam2
1213161,09:29:30.017000,2,True,False,300,103,27765,1425,cam2
1213179,09:29:30.794000,2,True,False,241,228,15645,1164,cam0
1213180,09:29:30.794000,2,True,False,206,166,15896,1765,cam0
1213344,09:29:36.217000,2,True,False,249,109,27809,1532,cam2
1213386,09:29:37.501000,2,True,False,230,260,15880,1123,cam0
1213470,09:29:40.173000,2,True,False,422,138,13760,1290,cam1
1213497,09:29:40.999000,2,True,False,206,165,15896,1769,cam0
1213517,09:29:41.515000,2,True,False,302,103,27765,1425,cam2
1213531,09:29:41.992000,2,True,False,402,107,15921,1495,cam0
1213729,09:29:48.040000,2,True,False,252,110,27809,1533,cam2
1213786,09:29:49.798000,2,True,False,185,153,15922,1171,cam0
1213826,09:29:51.030000,2,True,False,294,110,27765,1517,cam2
1213865,09:29:52.301000,2,True,False,399,106,15921,1513,cam0
1213876,09:29:52.651000,2,True,False,359,124,13771,1169,cam1
1213886,09:29:52.993000,2,True,False,228,262,15880,1155,cam0
1213985,09:29:56.291000,2,True,False,182,145,15922,1172,cam0
1213991,09:29:56.502000,2,True,False,400,105,15921,1501,cam0
1214040,09:29:58.301000,2,True,False,239,230,15645,1146,cam0
1214061,09:29:58.933000,2,True,False,296,103,27814,1424,cam2
1214072,09:29:59.299000,2,True,False,239,230,15645,1146,cam0
1214113,09:30:00.492000,2,True,False,228,261,15880,1147,cam0
1214114,09:30:00.492000,2,True,False,399,106,15921,1513,cam0
1214119,09:30:00.723000,2,True,False,296,102,27814,1425,cam2
1214193,09:30:03.219000,2,True,False,253,111,27815,1537,cam2
1214227,09:30:04.298000,2,True,False,187,148,15922,1172,cam0
1214314,09:30:07.651000,2,True,False,359,124,13771,1169,cam1
1214363,09:30:09.956000,2,True,False,359,124,13771,1169,cam1
1214379,09:30:10.801000,2,True,False,397,108,15947,1523,cam0
1214423,09:30:12.799000,2,True,False,391,109,15947,1511,cam0
1214454,09:30:14.001000,2,True,False,229,260,15880,1148,cam0
1214711,09:30:23.799000,2,True,False,243,227,15645,1147,cam0
1214800,09:30:26.996000,2,True,False,243,228,15645,1123,cam0
1214828,09:30:27.995000,2,True,False,243,228,15645,1123,cam0
1214868,09:30:29.497000,2,True,False,396,106,15947,1512,cam0
1214916,09:30:30.993000,2,True,False,191,126,15962,1603,cam0
1214949,09:30:31.995000,2,True,False,240,231,15645,1130,cam0
1215006,09:30:33.668000,2,True,False,359,124,13771,1169,cam1
1215037,09:30:34.671000,2,True,False,359,124,13771,1169,cam1
1215065,09:30:35.496000,2,True,False,229,260,15880,1115,cam0
1215143,09:30:39.006000,2,True,False,397,108,15947,1512,cam0
1215148,09:30:39.178000,2,True,False,358,124,13771,1169,cam1
1215177,09:30:40.417000,2,True,False,421,136,13760,1252,cam1
1215178,09:30:40.417000,2,True,False,359,124,13771,1169,cam1
1215190,09:30:40.973000,2,True,False,358,124,13771,1169,cam1
1215196,09:30:41.173000,2,True,False,358,124,13771,1169,cam1
1215197,09:30:41.296000,2,True,False,398,109,15947,1517,cam0
1215274,09:30:44.020000,2,True,False,298,100,27864,1394,cam2
1215294,09:30:44.495000,2,True,False,188,126,15975,1584,cam0
1215321,09:30:45.672000,2,True,False,358,126,13771,1170,cam1
1215326,09:30:45.969000,2,True,False,359,127,13771,1170,cam1
1215399,09:30:48.494000,2,True,False,202,158,15984,1622,cam0
1215412,09:30:48.994000,2,True,False,230,259,15880,1115,cam0
1215427,09:30:49.497000,2,True,False,199,163,15984,1602,cam0
1215512,09:30:52.298000,2,True,False,231,257,15880,1116,cam0
1215564,09:30:54.187000,2,True,False,359,126,13771,1170,cam1
1215579,09:30:54.792000,2,True,False,197,121,15995,1761,cam0
1215612,09:30:56,2,True,False,238,217,15645,1173,cam0
1215668,09:30:57.995000,2,True,False,401,103,16000,1475,cam0
1215671,09:30:58.015000,2,True,False,247,107,27880,1533,cam2
1215696,09:30:58.993000,2,True,False,237,216,15645,1166,cam0
1215780,09:31:01.969000,2,True,False,359,125,13771,1169,cam1
1215799,09:31:02.495000,2,True,False,228,257,15880,1156,cam0
1215809,09:31:02.975000,2,True,False,359,125,13771,1170,cam1
1215811,09:31:02.999000,2,True,False,228,257,15880,1156,cam0
1215836,09:31:03.979000,2,True,False,359,124,13771,1169,cam1
1215859,09:31:04.816000,2,True,False,237,218,15645,1165,cam0
1215874,09:31:05.473000,2,True,False,360,125,13771,1170,cam1
1216135,09:31:15.991000,2,True,False,233,255,15880,1107,cam0
1216190,09:31:17.994000,2,True,False,395,108,16029,1512,cam0
1216197,09:31:18.302000,2,True,False,394,108,16029,1512,cam0
1216242,09:31:20.218000,2,True,False,295,102,27870,1425,cam2
1216267,09:31:21.220000,2,True,False,293,101,27870,1418,cam2
1216325,09:31:23.722000,2,True,False,296,100,27887,1387,cam2
1216392,09:31:26.499000,2,True,False,239,216,15645,1166,cam0
1216453,09:31:28.683000,2,True,False,359,126,13771,1170,cam1
1216493,09:31:30.024000,2,True,False,300,103,27887,1425,cam2
1216552,09:31:32.495000,2,True,False,182,163,16058,1208,cam0
1216558,09:31:32.801000,2,True,False,242,253,15880,1029,cam0
1216647,09:31:36.521000,2,True,False,300,104,27887,1425,cam2
1216743,09:31:39.723000,2,True,False,299,104,27887,1425,cam2
1216832,09:31:42.515000,2,True,False,299,104,27887,1425,cam2
1216834,09:31:42.676000,2,True,False,359,126,13771,1170,cam1
1216918,09:31:45.296000,2,True,False,242,253,15880,1029,cam0
1217037,09:31:49.018000,2,True,False,250,109,27899,1533,cam2
1217055,09:31:49.515000,2,True,False,299,104,27901,1425,cam2
1217071,09:31:49.991000,2,True,False,394,118,16077,1543,cam0
1217115,09:31:51.477000,2,True,False,417,138,13785,1222,cam1
1217146,09:31:52.292000,2,True,False,395,109,16077,1517,cam0
1217160,09:31:52.790000,2,True,False,202,282,16066,1225,cam0
1217233,09:31:55.473000,2,True,False,352,124,13771,1209,cam1
1217293,09:31:57.221000,2,True,False,251,110,27899,1533,cam2
1217341,09:31:58.722000,2,True,False,299,104,27901,1425,cam2
1217412,09:32:00.791000,2,True,False,233,220,15645,1203,cam0
1217554,09:32:04.976000,2,True,False,440,147,13785,1366,cam1
1217661,09:32:07.790000,2,True,False,181,149,16094,1179,cam0
1217663,09:32:07.970000,2,True,False,332,290,13768,1167,cam1
1217670,09:32:08.021000,2,True,False,252,110,27899,1533,cam2
1217751,09:32:10.474000,2,True,False,354,128,13771,1210,cam1
1217767,09:32:10.976000,2,True,False,440,135,13785,1311,cam1
1217820,09:32:12.294000,2,True,False,231,257,15880,1115,cam0
1217853,09:32:13.293000,2,True,False,231,257,15880,1115,cam0
1217873,09:32:13.972000,2,True,False,334,291,13801,1115,cam1
1217948,09:32:15.993000,2,True,False,181,136,16094,1181,cam0
1218007,09:32:17.969000,2,True,False,329,292,13802,1115,cam1
1218053,09:32:19.292000,2,True,False,431,105,16212,1459,cam0
1218094,09:32:20.489000,2,True,False,230,258,15880,1132,cam0
1218140,09:32:21.929000,2,True,False,251,109,27899,1533,cam2
1218145,09:32:21.991000,2,True,False,189,160,16094,1209,cam0
1218194,09:32:23.793000,2,True,False,233,225,15645,1203,cam0
1218275,09:32:26.471000,2,True,False,418,133,13785,1611,cam1
1218278,09:32:26.495000,2,True,False,230,257,15880,1124,cam0
1218279,09:32:26.495000,2,True,False,392,110,16194,1522,cam0
1218385,09:32:29.976000,2,True,False,363,128,13771,1218,cam1
1218403,09:32:30.674000,2,True,False,363,128,13771,1217,cam1
1218519,09:32:35.495000,2,True,False,232,219,15645,1195,cam0
1218725,09:32:44.496000,2,True,False,237,229,15645,1194,cam0
1218779,09:32:46.991000,2,True,False,179,310,16094,804,cam0
1218798,09:32:48,2,True,False,173,292,16094,807,cam0
1218843,09:32:50.792000,2,True,False,236,227,15645,1202,cam0
1218855,09:32:51.537000,2,True,False,238,227,15645,1194,cam0
1218941,09:32:57.334000,2,True,False,431,105,16299,1459,cam0
1218964,09:32:58.795000,2,True,False,233,258,15880,1116,cam0
1218991,09:33:00.297000,2,True,False,402,103,16303,1456,cam0
1219114,09:33:07.489000,2,True,False,239,233,15645,1154,cam0
1219127,09:33:08.297000,2,True,False,233,259,15880,1116,cam0
1219141,09:33:09.176000,2,True,False,363,125,13771,1224,cam1
1219156,09:33:09.971000,2,True,False,364,125,13771,1217,cam1
1219219,09:33:14.299000,2,True,False,231,258,15880,1115,cam0
1219305,09:33:19.217000,2,True,False,249,110,27916,1532,cam2
1219413,09:33:23.678000,2,True,False,238,247,13840,1641,cam1
1219464,09:33:26.021000,2,True,False,298,102,27973,1393,cam2
1219512,09:33:28.295000,2,True,False,239,233,15645,1129,cam0
1219698,09:33:37.294000,2,True,False,233,259,16410,1072,cam0
1219725,09:33:39.221000,2,True,False,298,101,27973,1393,cam2
1219779,09:33:42.489000,2,True,False,394,105,16408,1483,cam0
1219786,09:33:42.994000,2,True,False,237,233,15645,1162,cam0
1219803,09:33:44.177000,2,True,False,348,127,13771,1209,cam1
1219863,09:33:48.223000,2,True,False,247,106,27998,1517,cam2
1219924,09:33:51.794000,2,True,False,239,233,15645,1163,cam0
1219935,09:33:52.720000,2,True,False,308,114,28000,1495,cam2
1219959,09:33:54.679000,2,True,False,204,303,13862,949,cam1
1219990,09:33:56.220000,2,True,False,302,112,28000,1488,cam2
1220023,09:33:57.973000,2,True,False,350,125,13771,1209,cam1
1220141,09:34:05.028000,2,True,False,298,100,28012,1394,cam2
1220241,09:34:09.288000,2,True,False,231,258,16440,1140,cam0
1220425,09:34:18.499000,2,True,False,232,261,16440,1123,cam0
1220482,09:34:21.295000,2,True,False,228,258,16440,1139,cam0
1220567,09:34:25.526000,2,True,False,300,100,28026,1394,cam2
1220609,09:34:27.794000,2,True,False,239,232,16446,1163,cam0
1220629,09:34:28.802000,2,True,False,229,257,16440,1132,cam0
1220688,09:34:31.296000,2,True,False,393,125,16456,1561,cam0
1220762,09:34:34.019000,2,True,False,252,110,28007,1533,cam2
1220801,09:34:36.033000,2,True,False,299,104,28035,1425,cam2
1220878,09:34:39.997000,2,True,False,240,229,16446,1163,cam0
1220888,09:34:40.428000,2,True,False,252,110,28007,1533,cam2
1220892,09:34:40.673000,2,True,False,349,126,13771,1169,cam1
1220935,09:34:43.176000,2,True,False,349,128,13771,1170,cam1
1220962,09:34:44.492000,2,True,False,229,257,16440,1115,cam0
1221009,09:34:46.719000,2,True,False,297,100,28041,1394,cam2
1221020,09:34:47.172000,2,True,False,349,128,13771,1170,cam1
1221049,09:34:48.430000,2,True,False,298,100,28041,1394,cam2
1221251,09:34:58.978000,2,True,False,349,126,13771,1169,cam1
1221306,09:35:01.520000,2,True,False,252,111,28007,1532,cam2
1221395,09:35:05.516000,2,True,False,299,102,28046,1414,cam2
1221421,09:35:06.978000,2,True,False,349,126,13771,1169,cam1
1221544,09:35:12.799000,2,True,False,239,230,16446,1122,cam0
1221585,09:35:14.722000,2,True,False,250,110,28007,1532,cam2
1221627,09:35:16.520000,2,True,False,299,102,28057,1425,cam2
1221647,09:35:17.517000,2,True,False,298,101,28057,1406,cam2
1221668,09:35:18.490000,2,True,False,232,258,16440,1098,cam0
1221767,09:35:23.970000,2,True,False,349,126,13771,1169,cam1
1221802,09:35:25.794000,2,True,False,230,259,16440,1131,cam0
1221806,09:35:26.025000,2,True,False,297,100,28067,1394,cam2
1221892,09:35:30.721000,2,True,False,299,100,28077,1406,cam2
1221968,09:35:34.797000,2,True,False,240,229,16446,1147,cam0
1221971,09:35:34.992000,2,True,False,241,229,16446,1164,cam0
1222033,09:35:38.216000,2,True,False,251,110,28078,1532,cam2
1222077,09:35:40.519000,2,True,False,298,100,28087,1394,cam2
1222140,09:35:43.976000,2,True,False,349,126,13771,1177,cam1
1222155,09:35:44.721000,2,True,False,253,109,28078,1511,cam2
1222229,09:35:48.497000,2,True,False,230,263,16440,1130,cam0
1222237,09:35:48.983000,2,True,False,349,126,13771,1169,cam1
1222328,09:35:53.023000,2,True,False,299,102,28096,1418,cam2
1222463,09:35:59.025000,2,True,False,252,111,28078,1532,cam2
1222480,09:35:59.968000,2,True,False,253,112,28078,1532,cam2
1222527,09:36:02.297000,2,True,False,241,220,16446,1166,cam0
1222602,09:36:06.220000,2,True,False,249,117,28078,1581,cam2
1222617,09:36:07.025000,2,True,False,248,110,28078,1532,cam2
1222632,09:36:07.940000,2,True,False,248,110,28078,1537,cam2
1222656,09:36:08.997000,2,True,False,239,260,16440,1072,cam0
1222659,09:36:09.258000,2,True,False,300,100,28106,1394,cam2
1222706,09:36:11.489000,2,True,False,240,258,16440,1063,cam0
1222727,09:36:12.790000,2,True,False,238,221,16446,1172,cam0
1222734,09:36:13.248000,2,True,False,296,102,28106,1393,cam2
1222790,09:36:16.747000,2,True,False,245,108,28107,1532,cam2
1222952,09:36:25.796000,2,True,False,238,219,16446,1173,cam0
1222990,09:36:28,2,True,False,231,257,16440,1107,cam0
1223015,09:36:29.798000,2,True,False,239,218,16446,1165,cam0
1223152,09:36:38.255000,2,True,False,297,106,28138,1490,cam2
1223213,09:36:41.015000,2,True,False,230,257,16440,1124,cam0
1223266,09:36:43.816000,2,True,False,237,220,16446,1188,cam0
1223267,09:36:43.816000,2,True,False,229,257,16440,1115,cam0
1223316,09:36:46.318000,2,True,False,229,257,16440,1116,cam0
1223362,09:36:48.245000,2,True,False,253,110,28136,1532,cam2
1223389,09:36:49.441000,2,True,False,300,100,28141,1394,cam2
1223399,09:36:49.819000,2,True,False,230,256,16440,1132,cam0
1223408,09:36:50.243000,2,True,False,250,111,28136,1553,cam2
1223482,09:36:53.317000,2,True,False,237,221,16446,1204,cam0
1223603,09:36:58.246000,2,True,False,249,108,28136,1527,cam2
1223617,09:36:58.750000,2,True,False,249,108,28136,1527,cam2
1223733,09:37:02.818000,2,True,False,238,223,16446,1203,cam0
1223773,09:37:04.243000,2,True,False,249,108,28136,1517,cam2
1223800,09:37:05.316000,2,True,False,237,223,16446,1203,cam0
1223862,09:37:07.816000,2,True,False,237,223,16446,1203,cam0
1223872,09:37:08.240000,2,True,False,299,100,28144,1394,cam2
1223924,09:37:10.443000,2,True,False,299,100,28146,1406,cam2
1223962,09:37:11.940000,2,True,False,250,108,28136,1522,cam2
1223981,09:37:12.511000,2,True,False,234,255,16440,1054,cam0
1224044,09:37:14.977000,2,True,False,350,126,13771,1177,cam1
1224090,09:37:16.515000,2,True,False,250,111,16528,1103,cam0
1224108,09:37:17.247000,2,True,False,298,100,28155,1394,cam2
1224161,09:37:19.016000,2,True,False,231,255,16440,1116,cam0
1224189,09:37:20.019000,2,True,False,229,257,16440,1115,cam0
1224222,09:37:21.318000,2,True,False,240,218,16446,1166,cam0
1224224,09:37:21.318000,2,True,False,230,255,16440,1116,cam0
1224357,09:37:26.741000,2,True,False,248,107,28156,1506,cam2
1224537,09:37:33.173000,2,True,False,347,124,13771,1177,cam1
1224553,09:37:33.680000,2,True,False,347,124,13771,1177,cam1
1224612,09:37:35.815000,2,True,False,232,255,16440,1036,cam0
1224642,09:37:37.013000,2,True,False,250,111,16528,1103,cam0
1224754,09:37:41.480000,2,True,False,347,124,13771,1201,cam1
1224764,09:37:41.818000,2,True,False,236,222,16446,1203,cam0
1224778,09:37:42.319000,2,True,False,250,111,16528,1103,cam0
1224815,09:37:43.947000,2,True,False,300,102,28173,1426,cam2
1224843,09:37:45.314000,2,True,False,228,257,16590,1156,cam0
1224878,09:37:46.976000,2,True,False,349,126,13771,1177,cam1
1224888,09:37:47.481000,2,True,False,349,126,13771,1169,cam1
1224916,09:37:48.939000,2,True,False,298,100,28173,1394,cam2
1224943,09:37:50.241000,2,True,False,249,110,28156,1532,cam2
1224978,09:37:52.242000,2,True,False,297,100,28173,1387,cam2
1225101,09:37:56.948000,2,True,False,298,102,28173,1412,cam2
1225104,09:37:57.011000,2,True,False,229,258,16590,1140,cam0
1225141,09:37:58.446000,2,True,False,250,110,28174,1532,cam2
1225235,09:38:02.018000,2,True,False,230,257,16590,1157,cam0
1225328,09:38:06.018000,2,True,False,227,259,16590,1163,cam0
1225371,09:38:08.021000,2,True,False,217,258,16590,1186,cam0
1225559,09:38:15.814000,2,True,False,236,221,16446,1204,cam0
